2018-06-08 00:01:49 	 [DEBUG] 	 <client_heartbeat.go:9>  	 heartBeet
2018-06-08 17:33:33 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 17:33:50 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:58862]
2018-06-08 17:33:50 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 17:34:21 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 17:34:21 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 17:34:21 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 17:34:21 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 17:34:28 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:58902]
2018-06-08 17:34:28 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 17:36:07 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 17:36:07 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 17:36:07 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 17:36:07 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 17:36:15 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:58944]
2018-06-08 17:36:15 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 17:36:20 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 17:36:22 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 17:36:24 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 17:36:25 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 17:36:26 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 17:36:27 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 17:36:28 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 17:36:29 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 17:36:32 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 17:36:34 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 17:36:37 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 17:36:43 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 17:36:52 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 17:37:21 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 17:37:21 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 17:37:21 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 17:37:21 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 17:37:29 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:58986]
2018-06-08 17:37:29 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 17:39:31 	 [DEBUG] 	 <client_heartbeat.go:9>  	 heartBeet
2018-06-08 17:40:38 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 17:40:38 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 17:40:38 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 17:40:38 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 17:40:45 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:59028]
2018-06-08 17:40:45 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 17:42:46 	 [DEBUG] 	 <client_heartbeat.go:9>  	 heartBeet
2018-06-08 17:42:46 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 17:42:46 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 17:42:46 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 17:42:46 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 17:43:26 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:59111]
2018-06-08 17:43:26 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 17:45:13 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 17:45:13 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 17:45:13 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 17:45:13 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 17:45:20 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:59153]
2018-06-08 17:45:20 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 17:45:50 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 17:47:21 	 [DEBUG] 	 <client_heartbeat.go:9>  	 heartBeet
2018-06-08 17:49:22 	 [DEBUG] 	 <client_heartbeat.go:9>  	 heartBeet
2018-06-08 17:51:22 	 [DEBUG] 	 <client_heartbeat.go:9>  	 heartBeet
2018-06-08 17:51:46 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 17:51:46 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 17:51:46 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 17:51:46 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 17:52:34 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:59198]
2018-06-08 17:52:34 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 17:54:36 	 [DEBUG] 	 <client_heartbeat.go:9>  	 heartBeet
2018-06-08 17:56:36 	 [DEBUG] 	 <client_heartbeat.go:9>  	 heartBeet
2018-06-08 17:58:36 	 [DEBUG] 	 <client_heartbeat.go:9>  	 heartBeet
2018-06-08 18:00:35 	 [DEBUG] 	 <client_heartbeat.go:9>  	 heartBeet
2018-06-08 18:02:34 	 [DEBUG] 	 <client_heartbeat.go:9>  	 heartBeet
2018-06-08 18:03:35 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 18:03:35 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 18:03:35 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 18:03:35 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 18:03:47 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:59240]
2018-06-08 18:03:47 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 18:04:06 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 18:04:06 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 18:04:06 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 18:04:06 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 18:04:13 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:59280]
2018-06-08 18:04:13 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 18:04:16 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 18:04:16 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 18:04:16 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 18:04:16 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 18:04:24 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:59320]
2018-06-08 18:04:24 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 18:04:58 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 18:04:58 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 18:04:58 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 18:04:58 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 18:05:06 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:59362]
2018-06-08 18:05:06 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 18:06:01 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 18:06:01 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 18:06:01 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 18:06:01 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 18:06:08 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:59402]
2018-06-08 18:06:08 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 18:06:44 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 18:06:44 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 18:06:44 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 18:06:44 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 18:06:52 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:59444]
2018-06-08 18:06:52 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 18:08:14 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 18:08:14 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 18:08:14 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 18:08:14 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 18:08:22 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:59485]
2018-06-08 18:08:22 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 18:09:14 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 18:09:14 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 18:09:14 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 18:09:14 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 18:09:22 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:59525]
2018-06-08 18:09:22 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 18:10:23 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 18:10:23 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 18:10:23 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 18:10:23 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 18:10:31 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:59567]
2018-06-08 18:10:31 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 18:12:34 	 [DEBUG] 	 <client_heartbeat.go:9>  	 heartBeet
2018-06-08 18:13:28 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 18:13:28 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 18:13:28 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 18:13:28 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 18:13:44 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:59609]
2018-06-08 18:13:44 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 18:14:48 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 18:14:48 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 18:14:48 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 18:14:48 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 18:15:05 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:59687]
2018-06-08 18:15:05 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 18:15:27 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 18:15:28 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 18:15:28 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 18:15:28 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 18:15:28 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 18:15:28 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 18:15:29 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 18:15:29 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 18:15:29 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 18:17:01 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 18:17:06 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 18:17:06 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 18:17:06 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 18:17:06 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 18:17:07 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:59688]
2018-06-08 18:17:07 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 18:17:21 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 18:17:21 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 18:17:21 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 18:17:21 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 18:18:19 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 18:18:19 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 18:18:19 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 18:18:19 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 18:18:24 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:59730]
2018-06-08 18:18:24 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 18:19:00 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 18:19:00 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 18:19:00 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 18:19:00 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 18:19:07 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:59770]
2018-06-08 18:19:07 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 18:19:23 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 18:19:23 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 18:19:23 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 18:19:23 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 18:19:34 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:59812]
2018-06-08 18:19:34 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 18:21:36 	 [DEBUG] 	 <client_heartbeat.go:9>  	 heartBeet
2018-06-08 18:23:19 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 18:23:19 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 18:23:19 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 18:23:19 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 18:23:27 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:59854]
2018-06-08 18:23:27 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 18:24:18 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 18:24:18 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 18:24:18 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 18:24:18 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 18:24:26 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:59894]
2018-06-08 18:24:26 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 18:25:07 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 18:25:07 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 18:25:07 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 18:25:07 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 18:25:14 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:59936]
2018-06-08 18:25:14 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 18:25:53 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 18:25:53 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 18:25:53 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 18:25:53 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 18:26:00 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:59978]
2018-06-08 18:26:00 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 18:26:09 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 18:26:09 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 18:26:09 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 18:26:09 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 18:26:16 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:60020]
2018-06-08 18:26:16 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 18:26:27 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 18:26:27 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 18:26:27 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 18:26:27 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 18:26:27 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 18:26:28 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 18:26:28 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 18:26:28 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 18:26:28 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 18:26:28 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 18:26:28 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 18:27:00 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 18:27:00 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 18:27:00 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 18:27:00 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 20:09:31 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:60129]
2018-06-08 20:09:31 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 20:15:40 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:60360]
2018-06-08 20:15:40 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 20:15:47 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 20:15:50 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 20:15:52 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 20:15:54 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 20:16:35 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 20:16:35 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 20:16:35 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 20:16:35 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 20:16:43 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:60402]
2018-06-08 20:16:43 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 20:16:49 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 20:16:50 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 20:17:03 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:60403]
2018-06-08 20:17:03 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 20:17:04 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 20:17:07 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 20:17:10 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
